"pipeline","model","attempts","profile","run","cut","status","baseline_mutation","augmented_mutation","baseline_mutation_percent","augmented_mutation_percent","delta_pp","source_dir"
"ansi_fixed","32b","5","detailed","3","Util","SUCCESS","14/28","-","50",,,"D:\report\report writing\new_output_compare\ansi\32b\output_32b_5_attempts_detailed_ansi_run3.tar"
"ansi_fixed","32b","5","detailed","3","Version","SUCCESS","11/19","15/19","57.8947368421053","78.9473684210526","21.0526315789474","D:\report\report writing\new_output_compare\ansi\32b\output_32b_5_attempts_detailed_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","1","ArrayUtil","SUCCESS","40/57","16/57","70.1754385964912","28.0701754385965","-42.1052631578947","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Axis","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Base32","SUCCESS","60/72","-","83.3333333333333",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Base64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Base64Coder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","BigDecimalUtil","SUCCESS","4/6","-","66.6666666666667",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","ByteVector","TIMEOUT","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","CaselessStringMap","SUCCESS","4/5","-","80",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","CommandLine","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","DateTools","SUCCESS","15/27","22/27","55.5555555555556","81.4814814814815","25.9259259259259","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","DateUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","DisplayHelper","SUCCESS","1/9","-","11.1111111111111",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","EmailFacadeState","SUCCESS","11/13","-","84.6153846153846",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","FilterMatcher","SUCCESS","19/24","7/24","79.1666666666667","29.1666666666667","-50","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","GridLayout2","SUCCESS","0/103","-","0",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","HashCodeUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","IndexedString","SUCCESS","22/28","-","78.5714285714286",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Inflection","SUCCESS","12/20","-","60",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","InspirentoUtilities","SUCCESS","15/16","-","93.75",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","MapUtil","SUCCESS","15/16","-","93.75",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","MathUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","NaturalSort","SUCCESS","28/66","-","42.4242424242424",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","ObjectsUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Reference","SUCCESS","8/19","-","42.1052631578947",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Region","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","SAXPathException","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","SimpleCounter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","SortedArrayList","SUCCESS","16/19","12/19","84.2105263157895","63.1578947368421","-21.0526315789474","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","SortedMapVector","SUCCESS","18/63","-","28.5714285714286",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","StringComparator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","StringEncoder64","SUCCESS","88/177","-","49.7175141242938",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","StringLink","SUCCESS","4/15","-","26.6666666666667",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","StringList","SUCCESS","10/13","-","76.9230769230769",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","StringUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","ToStringConverter","SUCCESS","7/7","-","100",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","UniqueTimestampGenerator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Util","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","1","Version","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run1.tar"
"ansi_fixed","6.7b","15","baseline","2","ArrayUtil","SUCCESS","28/57","34/57","49.1228070175439","59.6491228070175","10.5263157894737","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Axis","SUCCESS","40/40","-","100",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Base32","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Base64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Base64Coder","SUCCESS","88/94","-","93.6170212765958",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","BigDecimalUtil","SUCCESS","4/6","-","66.6666666666667",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","ByteVector","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","CaselessStringMap","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","CommandLine","SUCCESS","15/32","-","46.875",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","DateTools","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","DateUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","DisplayHelper","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","EmailFacadeState","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","FilterMatcher","SUCCESS","19/24","10/24","79.1666666666667","41.6666666666667","-37.5","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","GridLayout2","SUCCESS","0/103","-","0",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","HashCodeUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","IndexedString","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Inflection","SUCCESS","12/20","-","60",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","InspirentoUtilities","SUCCESS","5/16","-","31.25",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","MapUtil","SUCCESS","16/16","-","100",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","MathUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","NaturalSort","SUCCESS","28/66","40/66","42.4242424242424","60.6060606060606","18.1818181818182","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","ObjectsUtil","SUCCESS","13/14","-","92.8571428571429",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Reference","SUCCESS","8/19","-","42.1052631578947",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Region","SUCCESS","12/25","10/25","48","40","-8","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","SAXPathException","SUCCESS","1/10","-","10",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","SimpleCounter","SUCCESS","2/3","-","66.6666666666667",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","SortedArrayList","SUCCESS","15/19","-","78.9473684210526",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","SortedMapVector","SUCCESS","16/63","13/63","25.3968253968254","20.6349206349206","-4.76190476190476","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","StringComparator","SUCCESS","14/16","-","87.5",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","StringEncoder64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","StringLink","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","StringList","SUCCESS","8/13","-","61.5384615384615",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","StringUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","ToStringConverter","SUCCESS","7/7","-","100",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","UniqueTimestampGenerator","SUCCESS","18/27","7/27","66.6666666666667","25.9259259259259","-40.7407407407407","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Util","SUCCESS","17/28","11/28","60.7142857142857","39.2857142857143","-21.4285714285714","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","2","Version","SUCCESS","14/19","-","73.6842105263158",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run2.tar"
"ansi_fixed","6.7b","15","baseline","3","ArrayUtil","SUCCESS","40/57","46/57","70.1754385964912","80.7017543859649","10.5263157894737","D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","3","Axis","SUCCESS","40/40","-","100",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","3","Base32","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","3","Base64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","3","Base64Coder","SUCCESS","85/94","-","90.4255319148936",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","3","BigDecimalUtil","SUCCESS","4/6","-","66.6666666666667",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","3","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","3","ByteVector","SUCCESS","16/138","-","11.5942028985507",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
"ansi_fixed","6.7b","15","baseline","3","CaselessStringMap","SUCCESS","5/5","-","100",,,"D:\report\report writing\new_output_compare\ansi\6.7b\output_6.7b_15_attempts_baseline_ansi_run3.tar"
